meme_id,image_path,blip_caption
110958,training/memes/110958.jpeg,there are many different pictures of a woman with different facial expressions
110959,training/memes/110959.jpeg,a cartoon picture of a man with a hat and a woman with a purple hair
110960,training/memes/110960.jpeg,a screenshot of a man and woman with a fake picture of them
110961,training/memes/110961.jpeg,there is a man holding a sign with a fist on it
110962,training/memes/110962.jpeg,cartoon of a man in a red shirt is trying to get a woman out of the tub
110963,training/memes/110963.jpeg,a close up of a person in a suit holding a trophy
110964,training/memes/110964.jpeg,pep the pig and his friend are in a funny way
110965,training/memes/110965.jpeg,cartoon of a man and woman holding a sign with the same gender
110966,training/memes/110966.jpeg,a man with a black vest and tie is looking at the camera
110967,training/memes/110967.jpeg,a screenshot of a man with a tweet and a twitter message
110968,training/memes/110968.jpeg,several pictures of a woman holding signs with different expressions
110969,training/memes/110969.jpeg,cartoon of a man and woman talking to each other
110970,training/memes/110970.jpeg,there is a man that is eating something in front of a blackboard
110971,training/memes/110971.jpeg,a cartoon of a woman is sitting at a computer and talking to a man
110972,training/memes/110972.jpeg,a cartoon image of a man holding a book in his hand
110973,training/memes/110973.jpeg,a cartoon image of a face with a caption saying muere como tu haces much and
110974,training/memes/110974.jpeg,a cartoon of a woman talking to a man about her feelings
110975,training/memes/110975.jpeg,a man crying in front of a crowd with a caption that reads quema compreen
110976,training/memes/110976.jpeg,a couple of pictures of people with face paint and body paint
110977,training/memes/110977.jpeg,a cartoon picture of a man and woman in a room with a window
110978,training/memes/110978.jpeg,spanish poster of a baseball game with a man and a child
110979,training/memes/110979.jpeg,a cartoon of a woman with a child in her lap and a man with a knife in his
110980,training/memes/110980.jpeg,a picture of a poster with a tree and ladders on it
110981,training/memes/110981.jpeg,a picture of a boy laughing with a caption in spanish
110982,training/memes/110982.jpeg,there are three pictures of a man and woman playing poker
110983,training/memes/110983.jpeg,a cartoon picture of two people standing in a field with speech bubbles
110984,training/memes/110984.jpeg,a woman sitting in a chair with a tweet on her face
110985,training/memes/110985.jpeg,cartoon of a man kneeling down with a note on a bed
110986,training/memes/110986.png,a close up of a woman talking to another woman in a room
110987,training/memes/110987.jpeg,a cartoon image of a man in a tie sitting at a desk
110988,training/memes/110988.jpeg,a woman holding her head in her hands with a caption saying no se como desarte est
110989,training/memes/110989.jpeg,arafed woman pointing a gun at a man with a purple scarf
110990,training/memes/110990.jpeg,a cartoon picture of a group of people with a wheelchair
110991,training/memes/110991.jpeg,cartoon of a man and woman protesting against a construction worker
110992,training/memes/110992.png,a close up of a person with a cane and a person with a wheel chair
110993,training/memes/110993.jpeg,cartoon of a horse made out of cardboard with a man pulling it
110994,training/memes/110994.jpeg,a cartoon of a man with a beard and glasses next to another man with a beard
110995,training/memes/110995.jpeg,a poster with a picture of people in different poses
110996,training/memes/110996.jpeg,a close up of a person sitting on a cement mixer
110997,training/memes/110997.jpeg,two women are eating hot dogs at a sporting event
110998,training/memes/110998.jpeg,arafed man in a red wig and bandana standing in front of a fire
110999,training/memes/110999.jpeg,a man with a beard and a mustache is looking at the camera
111000,training/memes/111000.jpeg,y u no meme - si ha pagina trata bequida de genero por
111001,training/memes/111001.jpeg,cartoon of a woman and a man sharing a conversation
111002,training/memes/111002.jpeg,a close up of a cartoon of a person with different signs
111003,training/memes/111003.jpeg,a bunch of pictures of a woman and a man with a baby
111004,training/memes/111004.jpeg,there is a poster with a girl drinking from a bottle
111005,training/memes/111005.jpeg,a close up of a person wearing a purple suit and tie
111006,training/memes/111006.jpeg,a woman is making a funny face while speaking on a twitter account
111007,training/memes/111007.jpeg,a cartoon picture of a woman with a beard and a man with a beard
111008,training/memes/111008.jpeg,a cartoon picture of a man with a beard and a woman with a beard
111009,training/memes/111009.jpeg,there are two pictures of a man and a woman in bed
111010,training/memes/111010.jpeg,a cartoon picture of a guy with purple hair and a plaid shirt
111011,training/memes/111011.jpeg,a picture of a picture of the earth with the caption of the words interplansum
111012,training/memes/111012.jpeg,a close up of a purple gate with a sign on it
111013,training/memes/111013.jpeg,there are many men in suits and hats standing together
111014,training/memes/111014.jpeg,arafed man sitting in a chair with a book and a notepad
111015,training/memes/111015.jpeg,a cartoon of a man sitting at a table with a laptop and a drawing of a man on
111016,training/memes/111016.jpeg,"a frog sitting on the ground with a caption saying, poula mayorada las mueres"
111017,training/memes/111017.jpeg,a close up of a person with a creepy face and a text
111018,training/memes/111018.jpeg,a cartoon of a woman holding a pen and writing on a paper
111019,training/memes/111019.jpeg,a picture of a man sitting on a bench next to a bear
111020,training/memes/111020.jpeg,a picture of a picture of a woman with glasses and a man with a tie
111021,training/memes/111021.jpeg,there is a man holding a camera in front of a building
111022,training/memes/111022.jpeg,a close up of a person pointing a finger at something
111023,training/memes/111023.jpeg,a group of pictures of different characters from the comics
111024,training/memes/111024.jpeg,a close up of a person on a twitter account with a tie
111025,training/memes/111025.jpeg,there is a sign that says that there is a bicycle on it
111026,training/memes/111026.jpeg,a cartoon of a woman in bed with a speech bubble above her head
111027,training/memes/111027.jpeg,there is a woman sitting on the floor with a tape over her mouth
111028,training/memes/111028.jpeg,a cartoon picture of a man with a very angry look on his face
111029,training/memes/111029.jpeg,y u meme - porque la mayoria del amueres sin mentriosas
111030,training/memes/111030.jpeg,a couple of pictures of a man and a woman in uniform
111031,training/memes/111031.jpeg,arafed woman kneeling down on a rock with a knife in her hand
111032,training/memes/111032.jpeg,a woman is talking to a child who is holding a banana
111033,training/memes/111033.jpeg,a cartoon picture of a woman and a man in bed
111034,training/memes/111034.jpeg,a black and white photo of a man with a mustache and a hand on his chin
111035,training/memes/111035.jpeg,arafed man standing in front of a wooden cabinet with a blue shirt on
111036,training/memes/111036.jpeg,a couple of people walking down a snow covered street next to a car
111037,training/memes/111037.jpeg,a cartoon picture of a man and woman with red eyes
111038,training/memes/111038.jpeg,a poster with a bunch of different cartoon characters on it
111039,training/memes/111039.jpeg,there are two pictures of a man in a construction site
111040,training/memes/111040.jpeg,arafed man in a suit sitting at a table with a microphone
111041,training/memes/111041.jpeg,"a cartoon spongebob with a caption that reads,'i am not a fan of"
111042,training/memes/111042.png,a close up of a person holding a pair of scissors
111043,training/memes/111043.jpeg,there is a girl that is standing in front of a fire
111044,training/memes/111044.jpeg,albert albert albert albert albert albert albert albert albert albert albert albert albert albert albert albert albert albert albert
111045,training/memes/111045.jpeg,there are two men with tape on their faces and one has a cup
111046,training/memes/111046.png,there is a woman in a yellow dress and a dog in a yellow dress
